https://kampusetkinlikleri.com/etkinlik/1355/8.-geleneksel-acik-hava-sinemasi,8. Geleneksel Açık Hava Sineması
https://kampusetkinlikleri.com/etkinlik/1362/liderlik-oyunlari-19,Liderlik Oyunları'19
https://kampusetkinlikleri.com/etkinlik/1351/gastronomi-ve-saglikli-yasam,Gastronomi ve Sağlıklı Yaşam 
https://kampusetkinlikleri.com/etkinlik/1348/kampuste-marketing-19,Kampüste Marketing'19
https://kampusetkinlikleri.com/etkinlik/1301/5.-robot-gunleri,5. Robot Günleri
https://kampusetkinlikleri.com/etkinlik/1350/liderlik-ve-bilisim-zirvesi,Liderlik ve Bilişim Zirvesi
https://kampusetkinlikleri.com/etkinlik/1357/trabzon---uzungol-gezisi,Trabzon - Uzungöl Gezisi
https://kampusetkinlikleri.com/etkinlik/1349/kadin-girisimciler-ve-kariyer-planlamasi,Kadın Girişimciler ve Kariyer Planlaması
https://kampusetkinlikleri.com/etkinlik/1363/hr-summit-19,HR Summit'19
https://kampusetkinlikleri.com/etkinlik/1380/pilav-partisi,PİLAV PARTİSİ
https://kampusetkinlikleri.com/etkinlik/1347/spor-e-spor-zirvesi,Spor & E-Spor Zirvesi
https://kampusetkinlikleri.com/etkinlik/1337/yasam-ve-kariyer-panayiri-2019,YAŞAM VE KARİYER PANAYIRI 2019
https://kampusetkinlikleri.com/etkinlik/1340/finans-zirvesi,FİNANS ZİRVESİ
https://kampusetkinlikleri.com/etkinlik/1346/g-force-days,G-Force Days
https://kampusetkinlikleri.com/etkinlik/1333/young-summit,Young Summit
https://kampusetkinlikleri.com/etkinlik/1338/canakkale-gezisi,Çanakkale Gezisi
https://kampusetkinlikleri.com/etkinlik/1339/dunya-dna-gunu-konferansi,Dünya DNA Günü Konferansı
https://kampusetkinlikleri.com/etkinlik/1344/sanayi-4.0---gelecegin-is-ortami-isgucu-ve-girisimcilik-kavrami,"Sanayi 4.0 - Geleceğin İş Ortamı, İşgücü ve Girişimcilik Kavramı"
https://kampusetkinlikleri.com/etkinlik/1341/kariyer-zirvesi-19,KARİYER ZİRVESİ'19
https://kampusetkinlikleri.com/etkinlik/1345/bursa-teknik-universitesi-kariyer-gunleri-19,BURSA TEKNİK ÜNİVERSİTESİ KARİYER GÜNLERİ'19
https://kampusetkinlikleri.com/etkinlik/1361/girisimcilik,Girişimcilik
https://kampusetkinlikleri.com/etkinlik/1330/imagine-the-future-summit,Imagine The Future Summit
https://kampusetkinlikleri.com/etkinlik/1335/biomechatronics-workshop-3,Biomechatronics Workshop 3
https://kampusetkinlikleri.com/etkinlik/1334/the-tech,The Tech
