EventName,EventPageUrl,TextFileName,ImgUrl,SocietyUrl
ASK WOMEN ,https://kampusetkinlikleri.com/etkinlik/1070/ask-women,6477499562466026457,img/Etkinlik/Big/ask-women-20180302-045151.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/65/denetim-ve-danismanlik-kulubu
KING Summit,https://kampusetkinlikleri.com/etkinlik/1068/king-summit,-8077841345168312347,img/Etkinlik/Big/king-summit-20180302-060410.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/77/kultur-kulubu
Cebimdeki Son Para,https://kampusetkinlikleri.com/etkinlik/1090/cebimdeki-son-para,1254424890734587543,img/Etkinlik/Big/cebimdeki-son-para-20180309-002958.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/232/ekonomi-kulubu
Global Opportunities in Business & Investment(GOBI),https://kampusetkinlikleri.com/etkinlik/1032/global-opportunities-in-business-investment-gobi,8546347344153901965,img/Etkinlik/Big/global-opportunities-in-business-investment-gobi-20180212-044016.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/72/yatirim-kulubu
Haftasonu Atölyesi 4 Mart,https://kampusetkinlikleri.com/etkinlik/1083/haftasonu-atolyesi-4-mart,-8584361040669590456,img/Etkinlik/Big/haftasonu-atolyesi-4-mart-20180306-121707.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/242/uludag-universitesi-insan-kaynaklari-toplulugu-ulinka
12.MÜYAK,https://kampusetkinlikleri.com/etkinlik/997/12.muyak,8964245877407334986,img/Etkinlik/Big/12.muyak-20180122-030525.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/42/endustri-ve-verimlilik-kulubu
Summit of Future-Gelecek Zirvesi,https://kampusetkinlikleri.com/etkinlik/1020/summit-of-future-gelecek-zirvesi,-8699153768881318615,img/Etkinlik/Big/summit-of-future-gelecek-zirvesi-20180203-084622.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/243/engineering-society-of-eskisehir
Mentorist,https://kampusetkinlikleri.com/etkinlik/1033/mentorist,3035714985564194967,img/Etkinlik/Big/mentorist-20180213-044224.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/284/mentorist
Doğa Ana Kampı'18,https://kampusetkinlikleri.com/etkinlik/1044/doga-ana-kampi-18,348131442589369084,img/Etkinlik/Big/doga-ana-kampi-18-20180223-113709.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/297/ytu-gezi-ve-kampcilik-kulubu
Women In Power,https://kampusetkinlikleri.com/etkinlik/1053/women-in-power,-702894089657176284,img/Etkinlik/Big/women-in-power-20180228-065124.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/305/ieee
IMIS'18 RISK INTELLIGENCE,https://kampusetkinlikleri.com/etkinlik/1056/imis-18-risk-intelligence,-1776235796020824389,img/Etkinlik/Big/imis-18-risk-intelligence-20180227-074803.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/302/endustri-muhendisligi-toplulugu
MEC Business Seminar,https://kampusetkinlikleri.com/etkinlik/1022/mec-business-seminar,-9130693892217144622,img/Etkinlik/Big/mec-business-seminar-20180216-024115.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/293/bilkent-mec
Women in Business,https://kampusetkinlikleri.com/etkinlik/1041/women-in-business,5204176469239257189,img/Etkinlik/Big/women-in-business-20180221-013004.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/71/ekonomi-kulubu
Ticaretin Geleceği ve Bitcoin,https://kampusetkinlikleri.com/etkinlik/1045/ticaretin-gelecegi-ve-bitcoin,-267625507302181697,img/Etkinlik/Big/ticaretin-gelecegi-ve-bitcoin-20180224-103225.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/287/ieu-software-community-isc
Up To Date Teknoloji Zirvesi,https://kampusetkinlikleri.com/etkinlik/1050/up-to-date-teknoloji-zirvesi,-252793619640240685,img/Etkinlik/Big/up-to-date-teknoloji-zirvesi-20180225-112617.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/36/gateway
Sales Network Platformu Satış Kariyer Günleri,https://kampusetkinlikleri.com/etkinlik/1059/sales-network-platformu-satis-kariyer-gunleri,-5814397061891249496,img/Etkinlik/Big/sales-network-platformu-satis-kariyer-gunleri-20180227-114312.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/307/sales-network-ogrenci-kulubu
Tanışma Toplantısı,https://kampusetkinlikleri.com/etkinlik/1161/tanisma-toplantisi,-1821444818749168979,img/Etkinlik/Big/tanisma-toplantisi-20181011-232641.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/333/fikir-ile-gelecek
Unicera Seramik Mutfak Banyo Fuarı,https://kampusetkinlikleri.com/etkinlik/1049/unicera-seramik-mutfak-banyo-fuari,2077241193770264794,img/Etkinlik/Big/unicera-seramik-mutfak-banyo-fuari-20180225-020951.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/291/ytu-malzeme-bilimleri-kulubu
3. Kariyer Akademisi Korteks,https://kampusetkinlikleri.com/etkinlik/1064/3.-kariyer-akademisi-korteks,-5064277339337506101,img/Etkinlik/Big/3.-kariyer-akademisi-korteks-20180301-120751.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/242/uludag-universitesi-insan-kaynaklari-toplulugu-ulinka
Kampüs Gelişim Günleri'18,https://kampusetkinlikleri.com/etkinlik/1034/kampus-gelisim-gunleri-18,-6192858034297077451,img/Etkinlik/Big/kampus-gelisim-gunleri-18-20180214-124215.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/99/ieee
SİYASET VE LİDERLİK AKADEMİSİ,https://kampusetkinlikleri.com/etkinlik/1135/siyaset-ve-liderlik-akademisi,7672451041456378214,img/Etkinlik/Big/siyaset-ve-liderlik-akademisi-20180509-104340.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/352/politika-ve-dusunce-kulubu
Pusula,https://kampusetkinlikleri.com/etkinlik/1035/pusula,-222724077163498469,img/Etkinlik/Big/pusula-20180215-033335.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/174/yoneylem-arastirma-kulubu
Beyin'18,https://kampusetkinlikleri.com/etkinlik/993/beyin-18,-7468132556500512910,img/Etkinlik/Big/beyin-18-20180204-233414.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/130/systems-engineering-society-yuses
CivilCon,https://kampusetkinlikleri.com/etkinlik/995/civilcon,8559304509439248644,img/Etkinlik/Big/civilcon-20180201-230322.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/274/muhendislige-hazirlik-kulubu
ChemIn'18,https://kampusetkinlikleri.com/etkinlik/1043/chemin-18,-8015066688995446350,img/Etkinlik/Big/chemin-18-20180222-044840.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/301/kimya-muhendisligi-ogrenci-toplulugu
3. Kariyer Akademisi Sütaş,https://kampusetkinlikleri.com/etkinlik/1063/3.-kariyer-akademisi-sutas,5561393244961051695,img/Etkinlik/Big/3.-kariyer-akademisi-sutas-20180301-120303.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/242/uludag-universitesi-insan-kaynaklari-toplulugu-ulinka
KTÜ 9. MEDYATİK ÖDÜL GECESİ,https://kampusetkinlikleri.com/etkinlik/1036/ktu-9.-medyatik-odul-gecesi,7779482043821313393,img/Etkinlik/Big/ktu-9.-medyatik-odul-gecesi-20180215-074254.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/82/isletme-ve-ekonomi-kulubu
3. Kariyer Akademisi,https://kampusetkinlikleri.com/etkinlik/1062/3.-kariyer-akademisi,-7016435700540615085,img/Etkinlik/Big/3.-kariyer-akademisi-20180301-120117.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/242/uludag-universitesi-insan-kaynaklari-toplulugu-ulinka
Kariyer Zirvesi 18,https://kampusetkinlikleri.com/etkinlik/1014/kariyer-zirvesi-18,-7053066695606767739,img/Etkinlik/Big/kariyer-zirvesi-18-20180203-042838.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/187/maliye-kulubu
Kariyer Zirvesi 18,https://kampusetkinlikleri.com/etkinlik/1016/kariyer-zirvesi-18,-7053066695606767739,img/Etkinlik/Big/kariyer-zirvesi-18-20180203-043145.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/187/maliye-kulubu
Kariyer Zirvesi 18,https://kampusetkinlikleri.com/etkinlik/1015/kariyer-zirvesi-18,-7053066695606767739,img/Etkinlik/Big/kariyer-zirvesi-18-20180203-043004.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/187/maliye-kulubu
Kariyer Zirvesi 18,https://kampusetkinlikleri.com/etkinlik/1017/kariyer-zirvesi-18,-7053066695606767739,img/Etkinlik/Big/kariyer-zirvesi-18-20180203-043318.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/187/maliye-kulubu
Kariyer Zirvesi 18,https://kampusetkinlikleri.com/etkinlik/1018/kariyer-zirvesi-18,-7053066695606767739,img/Etkinlik/Big/kariyer-zirvesi-18-20180203-043429.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/187/maliye-kulubu
Kariyer Zirvesi 18,https://kampusetkinlikleri.com/etkinlik/1019/kariyer-zirvesi-18,-7053066695606767739,img/Etkinlik/Big/kariyer-zirvesi-18-20180203-043532.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/187/maliye-kulubu
DATE Zirvesi,https://kampusetkinlikleri.com/etkinlik/1012/date-zirvesi,-2015201357173382903,img/Etkinlik/Big/date-zirvesi-20180130-130123.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/281/artitu-sanatsal-bakis-kulubu
Kariyer Şampiyonları 2,https://kampusetkinlikleri.com/etkinlik/1038/kariyer-sampiyonlari-2,6337703045003904444,img/Etkinlik/Big/kariyer-sampiyonlari-2-20180217-065325.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/117/endustri-muhendisligi-kulubu
HR SUMMIT'18,https://kampusetkinlikleri.com/etkinlik/1023/hr-summit-18,-1950663791528017067,img/Etkinlik/Big/hr-summit-18-20180213-004538.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/242/uludag-universitesi-insan-kaynaklari-toplulugu-ulinka
Liderlik ve Kariyer Zirvesi,https://kampusetkinlikleri.com/etkinlik/1000/liderlik-ve-kariyer-zirvesi,6308161260049405375,img/Etkinlik/Big/liderlik-ve-kariyer-zirvesi-20180124-050825.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/100/isletme-toplulugu
WEBTEKNO (Youtube - Technology - Gaming),https://kampusetkinlikleri.com/etkinlik/1013/webtekno-youtube---technology---gaming,4509071099822728909,img/Etkinlik/Big/webtekno-youtube---technology---gaming-20180204-234225.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/287/ieu-software-community-isc
IEEE DETECH (IEEE Dokuz Eylül Üniversitesi Teknoloji Konferansı) ,https://kampusetkinlikleri.com/etkinlik/1001/ieee-detech-ieee-dokuz-eylul-universitesi-teknoloji-konferansi,126075085697120486,img/Etkinlik/Big/ieee-detech-ieee-dokuz-eylul-universitesi-teknoloji-konferansi-20180131-011727.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/277/ieee-deu
13th International Supply Chain Camp,https://kampusetkinlikleri.com/etkinlik/980/13th-international-supply-chain-camp,-4112191352228341624,img/Etkinlik/Big/13th-international-supply-chain-camp-20180110-061811.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/133/kalite-ve-verimlilik-kulubu
25. İTÜ EMÖS ,https://kampusetkinlikleri.com/etkinlik/987/25.-itu-emos-dinamik-hikaye,-3154440581882169494,img/Etkinlik/Big/25.-itu-emos-dinamik-hikaye-20171223-082249.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/62/endustri-muhendisligi-kulubu
IEEE ODTÜ HACKATHON,https://kampusetkinlikleri.com/etkinlik/992/ieee-odtu-hackathon,-2675255010022782927,img/Etkinlik/Big/ieee-odtu-hackathon-20180111-222448.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/99/ieee
YENİ GİRİŞİM YARIŞMASI,https://kampusetkinlikleri.com/etkinlik/994/yeni-girisim-yarismasi,2322974121092867909,img/Etkinlik/Big/yeni-girisim-yarismasi-20180118-034135.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/48/girisimcilik-kulubu
BRÜKSEL GEZİSİ,https://kampusetkinlikleri.com/etkinlik/874/bruksel-gezisi,822293482548354318,img/Etkinlik/Big/bruksel-gezisi-20171104-091801.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/112/politika-kulubu
Yilbasi partisi,https://kampusetkinlikleri.com/etkinlik/988/yilbasi-partisi,-4546029459690053226,img/Etkinlik/Big/yilbasi-partisi-20171225-014539.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/246/mb
Colorful Day,https://kampusetkinlikleri.com/etkinlik/989/colorful-day,642801800198376334,img/Etkinlik/Big/colorful-day-20171225-131102.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/28/kariyer-toplulugu
Girişimcilik,https://kampusetkinlikleri.com/etkinlik/979/girisimcilik,-1083821031251931198,img/Etkinlik/Big/girisimilik-20171214-004058.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/207/tekstil-muhendisligi-kulubu
MECTALKS C-LEVEL,https://kampusetkinlikleri.com/etkinlik/982/mectalks-c-level,5402909468388233827,img/Etkinlik/Big/mectalks-c-level-20171215-033352.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/73/isletme-ve-ekonomi-kulubu-mec
GELENEKSEL TÜRK MÜZİĞİ VE ENSTRÜMANLARI TANITIM GÜNÜ,https://kampusetkinlikleri.com/etkinlik/966/geleneksel-turk-muzigi-ve-enstrumanlari-tanitim-gunu,8200451640557658355,img/Etkinlik/Big/geleneksel-turk-muzigi-ve-enstrumanlari-tanitim-gunu-20171212-104922.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/230/kulturel-ve-kulturlerarasi-etkinlikler-toplulugu
Marketing Nights,https://kampusetkinlikleri.com/etkinlik/984/marketing-nights,5456864762688461263,img/Etkinlik/Big/marketing-nights-20171216-100313.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/198/bilgi-isletme-kulubu
Sektör Girişimleri Zirvesi,https://kampusetkinlikleri.com/etkinlik/978/sektor-girisimleri-zirvesi,-661540988415867777,img/Etkinlik/Big/sektor-girisimleri-zirvesi-20171213-154618.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/139/girisim-ve-yatirim-toplulugu
Career Force'17,https://kampusetkinlikleri.com/etkinlik/977/career-force-17,4794750045103633149,img/Etkinlik/Big/career-force-17-20171213-091611.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/90/economics-club
HitTalks,https://kampusetkinlikleri.com/etkinlik/981/hittalks,-6812737598209963505,img/Etkinlik/Big/hittalks-20171214-113401.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/211/hacettepe-isletme-toplulugu
4. Biyokimya Konferansı,https://kampusetkinlikleri.com/etkinlik/910/4.-biyokimya-konferansi,-9100504034357834404,img/Etkinlik/Big/4.-biyokimya-konferansi-20171116-114234.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/212/kimya-toplulugu
Ben Nasıl Büyük Adam Olucam?,https://kampusetkinlikleri.com/etkinlik/967/ben-nasil-buyuk-adam-olucam,-6799482298632513796,img/Etkinlik/Big/ben-nasil-buyuk-adam-olucam-20171213-012023.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/243/engineering-society-of-eskisehir
7. İnteraktif İnsan Kaynakları Semineri,https://kampusetkinlikleri.com/etkinlik/964/7.-interaktif-insan-kaynaklari-semineri,7519248254201650398,img/Etkinlik/Big/7.-interaktif-insan-kaynaklari-semineri-20171210-120025.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/42/endustri-ve-verimlilik-kulubu
Ice Break,https://kampusetkinlikleri.com/etkinlik/853/ice-break,-996122717012318616,img/Etkinlik/Big/ice-break-20171105-234458.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/201/ieee-ataturk-universitesi
4G Girişimcilik Kongresi,https://kampusetkinlikleri.com/etkinlik/965/4g-girisimcilik-kongresi,2194513282028691401,img/Etkinlik/Big/4g-girisimcilik-kongresi-20171212-023807.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/30/isletme-kulubu-iibf
Management Study with Executives,https://kampusetkinlikleri.com/etkinlik/947/management-study-with-executives,-8110579970061088270,img/Etkinlik/Big/management-study-with-executives-20171202-050156.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/18/enso
Farkındalık Zirvesi ,https://kampusetkinlikleri.com/etkinlik/923/farkindalik-zirvesi,5570700700252207526,img/Etkinlik/Big/farkindalik-zirvesi-20171125-005027.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/65/denetim-ve-danismanlik-kulubu
Makine Mühendislği Günleri-Enerji,https://kampusetkinlikleri.com/etkinlik/951/makine-muhendislgi-gunleri-enerji,-2969905711971552640,img/Etkinlik/Big/makine-muhendislgi-gunleri-enerji-20171206-074325.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/94/marmara-makine-muhendisligi-kulubu-mes
International Day'17,https://kampusetkinlikleri.com/etkinlik/956/international-day-17,3460196784655303623,img/Etkinlik/Big/international-day-17-20171206-022841.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/77/kultur-kulubu
KÜRESEL PARA SAVAŞLARI VE TÜRKİYEYE ETKİLERI,https://kampusetkinlikleri.com/etkinlik/954/kuresel-para-savaslari-ve-turkiyeye-etkileri,-6345503007020257293,img/Etkinlik/Big/kuresel-para-savaslari-ve-turkiyeye-etkileri-20171205-122821.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/204/ekonomi-toplulugu
Kariyerime Giden Yol:Staj,https://kampusetkinlikleri.com/etkinlik/960/kariyerime-giden-yol-staj,7017244368970523750,img/Etkinlik/Big/kariyerime-giden-yol-staj-20171208-034824.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/228/ekonometri-kulubu
Ansiad'da 15 Yıldır Tecrübe Konuşuyor ,https://kampusetkinlikleri.com/etkinlik/961/ansiad-da-15-yildir-tecrube-konusuyor,-5539601496356911518,img/Etkinlik/Big/ansiad-da-15-yildir-tecrube-konusuyor-20171207-014025.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/188/girisimcilik-ve-kariyer-kulubu
Genç Zirve’17,https://kampusetkinlikleri.com/etkinlik/958/genc-zirve-17,3583685395308998250,img/Etkinlik/Big/genc-zirve-17-20171206-034121.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/211/hacettepe-isletme-toplulugu
GELECEĞİ YÖNETENLER,https://kampusetkinlikleri.com/etkinlik/959/gelecegi-yonetenler,2676956889867568309,img/Etkinlik/Big/gelecegi-yonetenler-20171206-052814.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/117/endustri-muhendisligi-kulubu
12.KARİYER GÜNLERİ,https://kampusetkinlikleri.com/etkinlik/962/12.kariyer-gunleri,-5199536954081577440,img/Etkinlik/Big/12.kariyer-gunleri-20171209-134531.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/231/gazi-endustri-toplulugu
İyi ki Varsın,https://kampusetkinlikleri.com/etkinlik/1185/iyi-ki-varsin,2975151406765758259,img/Etkinlik/Big/iyi-ki-varsin-20181020-151622.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/384/enerji-ve-gelecek-toplulugu
Medya Festivali'17,https://kampusetkinlikleri.com/etkinlik/914/medya-festivali-17,-5325365867767472591,img/Etkinlik/Big/medya-festivali-17-20171121-230535.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/77/kultur-kulubu
Kampüste CEO var (Mehmet Dinçerler),https://kampusetkinlikleri.com/etkinlik/955/kampuste-ceo-var-mehmet-dincerler,6807917887365724748,img/Etkinlik/Big/kampuste-ceo-var-mehmet-dincerler-20171206-005946.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/187/maliye-kulubu
Dünya Nereye Gidiyor? Vizyon Eğitimi,https://kampusetkinlikleri.com/etkinlik/1027/dunya-nereye-gidiyor-vizyon-egitimi,-2444804160855674096,img/Etkinlik/Big/dunya-nereye-gidiyor-vizyon-egitimi-20180212-040552.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/242/uludag-universitesi-insan-kaynaklari-toplulugu-ulinka
Long- Term Learning,https://kampusetkinlikleri.com/etkinlik/930/long--term-learning,8129632353949108598,img/Etkinlik/Big/long--term-learning-20171127-023950.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/165/marmara-industrial-engineering-society-mies
Kadının İnsan Hakları,https://kampusetkinlikleri.com/etkinlik/946/kadinin-insan-haklari,-6121653205450644118,img/Etkinlik/Big/kadinin-insan-haklari-20171201-010629.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/8/uluslararasi-hukuk-kulubu
İnsan Kaynaklarında Süreç Yönetimi Eğitimi,https://kampusetkinlikleri.com/etkinlik/1026/insan-kaynaklarinda-surec-yonetimi-egitimi,6379586174930732619,img/Etkinlik/Big/insan-kaynaklarinda-surec-yonetimi-egitimi-20180212-040449.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/242/uludag-universitesi-insan-kaynaklari-toplulugu-ulinka
OKUL,https://kampusetkinlikleri.com/etkinlik/856/okul,-8729081079914675732,img/Etkinlik/Big/okul-20171031-041032.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/174/yoneylem-arastirma-kulubu
Girişimcilik ve İnovasyon Zirvesi'17,https://kampusetkinlikleri.com/etkinlik/876/girisimcilik-ve-inovasyon-zirvesi-17,-1826678645641712521,img/Etkinlik/Big/girisimcilik-ve-inovasyon-zirvesi-17-20171128-022020.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/49/muhendislik-kulubu
9. Ulusal Kariyerimin Kimyası,https://kampusetkinlikleri.com/etkinlik/908/9.-ulusal-kariyerimin-kimyasi,6628871360097417053,img/Etkinlik/Big/9.-ulusal-kariyerimin-kimyasi-20171116-105850.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/133/kalite-ve-verimlilik-kulubu
INDUSTRIAL EVOLUTİON ,https://kampusetkinlikleri.com/etkinlik/917/industrial-evolution-endustri-4.0,-6766498612253240108,img/Etkinlik/Big/industrial-evolution-endustri-4.0-20171121-130507.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/214/endustri-muhendisligi-kulubu
Top of Marketing,https://kampusetkinlikleri.com/etkinlik/931/top-of-marketing,-6181142462469323345,img/Etkinlik/Big/top-of-marketing-20171127-070509.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/165/marmara-industrial-engineering-society-mies
Güncel Yaklaşımlarla İnsancıl Hukuk,https://kampusetkinlikleri.com/etkinlik/943/guncel-yaklasimlarla-insancil-hukuk,-4072462108172199776,img/Etkinlik/Big/guncel-yaklasimlarla-insancil-hukuk-20171130-084822.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/8/uluslararasi-hukuk-kulubu
PEMBE BARET,https://kampusetkinlikleri.com/etkinlik/948/pembe-baret,3322145907347591069,img/Etkinlik/Big/pembe-baret-20171202-070927.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/223/ieee-marmara
"We Are Young, We Are Strong",https://kampusetkinlikleri.com/etkinlik/950/we-are-young-we-are-strong,-8804091840671585589,img/Etkinlik/Big/we-are-young-we-are-strong-20171202-163355.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/198/bilgi-isletme-kulubu
Sürdürülebilir ve Yenilenebilir Enerji Paneli SUST'INO,https://kampusetkinlikleri.com/etkinlik/941/surdurulebilir-ve-yenilenebilir-enerji-paneli-sust-ino,1662553400871367869,img/Etkinlik/Big/surdurulebilir-ve-yenilenebilir-enerji-paneli-sust-ino-20171130-022226.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/81/inovasyon-toplulugu
ÇAÇARON '17,https://kampusetkinlikleri.com/etkinlik/942/cacaron-17,-7981390466342478725,img/Etkinlik/Big/cacaron-17-20171201-064834.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/63/endustriyel-proje-gelistirme-ve-isbirligi-kulubu
HitTalks,https://kampusetkinlikleri.com/etkinlik/935/hittalks,-6812737598209963505,img/Etkinlik/Big/hittalks-20171128-075212.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/211/hacettepe-isletme-toplulugu
Bir İnsan Hakkı: Ötanazi?,https://kampusetkinlikleri.com/etkinlik/944/bir-insan-hakki-otanazi,7376013678545376061,img/Etkinlik/Big/bir-insan-hakki-otanazi-20171130-101952.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/8/uluslararasi-hukuk-kulubu
Neden Maliye-9,https://kampusetkinlikleri.com/etkinlik/945/neden-maliye-9,2556928994117458818,img/Etkinlik/Big/neden-maliye-9-20171130-124700.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/187/maliye-kulubu
Girişimcilik Atölyesi,https://kampusetkinlikleri.com/etkinlik/929/girisimcilik-atolyesi,3973351447529954843,img/Etkinlik/Big/girisimcilik-atolyesi-20171127-021518.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/165/marmara-industrial-engineering-society-mies
Sektöre Büyüteç Kariyer Kampı,https://kampusetkinlikleri.com/etkinlik/890/sektore-buyutec-kariyer-kampi,7171663830806803356,img/Etkinlik/Big/sektore-buyutec-kariyer-kampi-20171111-104341.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/85/endustri-muhendisligi-kulubu
10.Bilişim Teknolojileri Zirvesi,https://kampusetkinlikleri.com/etkinlik/913/10.bilisim-teknolojileri-zirvesi,-2081703688855683258,img/Etkinlik/Big/10.bilisim-teknolojileri-zirvesi-20171120-051128.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/64/isletme-muhendisligi-kulubu
Kişisel Dönüşüm,https://kampusetkinlikleri.com/etkinlik/915/kisisel-donusum,7968077044277699924,img/Etkinlik/Big/kisisel-donusum-20171121-114710.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/196/insan-kaynaklari-kulubu
Denetim Akademi'17,https://kampusetkinlikleri.com/etkinlik/932/denetim-akademi-17,5186577498773082888,img/Etkinlik/Big/denetim-akademi-17-20171127-034426.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/224/denetim-kulubu
GEZİ YORUZ,https://kampusetkinlikleri.com/etkinlik/939/gezi-yoruz,-8901105729555216054,img/Etkinlik/Big/gezi-yoruz-20171129-160019.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/226/akdeniz-universitesi-ogrenci-konseyi
Mühendislik Ve Tasarım Paneli,https://kampusetkinlikleri.com/etkinlik/1007/muhendislik-ve-tasarim-paneli,5919322157413811126,img/Etkinlik/Big/muhendislik-ve-tasarim-paneli-20180129-051112.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/281/artitu-sanatsal-bakis-kulubu
Geleceğin Lideri Olmak ve Profesyonel İmaj Yönetimi Semineri,https://kampusetkinlikleri.com/etkinlik/1021/gelecegin-lideri-olmak-ve-profesyonel-imaj-yonetimi-semineri,2927939429062237230,img/Etkinlik/Big/gelecegin-lideri-olmak-ve-profesyonel-imaj-yonetimi-semineri-20180208-060906.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/292/marmara-yerel-gelisim-kulubu
BusinessTrip,https://kampusetkinlikleri.com/etkinlik/897/businesstrip,-3318275063560031877,img/Etkinlik/Big/businesstrip-20171114-065055.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/211/hacettepe-isletme-toplulugu
Be Inspired,https://kampusetkinlikleri.com/etkinlik/922/be-inspired,-643627951732207995,img/Etkinlik/Big/be-inspired-20171124-045736.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/14/women-in-business
